Name,Symbol,2013 Open,2018 Close
Chubb Limited,CB,115.2896624305004,115.32315329626688
Church & Dwight,CHD,41.1780321683876,41.195778395552026
CIGNA Corp.,CI,123.1482009531374,123.2345194598888
Cimarex Energy,XEC,109.5197077045274,109.53418586179508
Cincinnati Financial,CINF,59.409670373312146,59.416814932486105
Cintas Corporation,CTAS,88.38347116759333,88.41803097696585
Cisco Systems,CSCO,27.725160047656868,27.743812946783162
Citigroup Inc.,C,53.46438443208896,53.46795075456711
Citizens Financial Group,CFG,28.805500000000002,28.815041176470586
Citrix Systems,CTXS,73.02726370135028,73.04606433677522
CME Group Inc.,CME,95.33095313741065,95.38709849086577
CMS Energy,CMS,36.26477760127085,36.28522637013503
Coca-Cola Company (The),KO,42.09836997617156,42.11642573471009
Cognizant Technology Solutions,CTSH,55.38505671167593,55.39348014297061
Colgate-Palmolive,CL,67.42871731532964,67.45219618745035
Comcast Corp.,CMCSA,29.996406036536936,30.003741461477365
Comerica Inc.,CMA,51.64768864177919,51.67407863383639
Conagra Brands,CAG,37.40079825258141,37.4159253375695
Concho Resources,CXO,116.33267911040508,116.35337569499602
ConocoPhillips,COP,57.45911199364575,57.45326449563146
Consolidated Edison,ED,67.18972597299444,67.22300238284352
Constellation Brands,STZ,124.67694980142971,124.71170770452741
Corning Inc.,GLW,21.512188244638605,21.529936457505958
Costco Wholesale Corp.,COST,142.38282390786338,142.41504281175534
"Coty, Inc",COTY,20.83531969309463,20.837118499573744
Crown Castle International Corp.,CCI,85.13040826052422,85.1435941223193
CSRA Inc.,CSRA,28.87336007130125,28.87009803921569
CSX Corp.,CSX,33.82160691024623,33.851600476568706
Cummins Inc.,CMI,134.61518268467037,134.6449324861001
CVS Health,CVS,82.40791890389198,82.4200158856235
D. R. Horton,DHI,28.434444718030186,28.433153296266877
Danaher Corp.,DHR,81.42052328767123,81.44905068382944
Darden Restaurants,DRI,63.64211675933281,63.66404289118348
DaVita Inc.,DVA,68.46256060365369,68.47084988085781
Deere & Co.,DE,94.74861405877681,94.80416203335982
Delta Air Lines Inc.,DAL,40.25829936457506,40.244555202541704
Dentsply Sirona,XRAY,53.79490301826846,53.82188244638602
Devon Energy Corp.,DVN,50.100552184273226,50.063046068308175
Digital Realty Trust Inc,DLR,79.46162430500397,79.48783161239078
Discover Financial Services,DFS,57.99316123907863,58.00950754567117
Discovery Inc. Class A,DISCA,43.86739737887211,43.86043367752184
Discovery Inc. Class C,DISCK,41.263200953137414,41.26804050833995
Dish Network,DISH,56.73683471008738,56.71832883240668
Dollar General,DG,69.56614376489277,69.58420571882448
Dollar Tree,DLTR,70.93385226370135,70.94902065131058
Dominion Energy,D,70.81461477362987,70.8407307386815
Dover Corp.,DOV,77.82842732327244,77.86285146942018
DowDuPont,DWDP,71.46839449541285,71.42486238532112
Dr Pepper Snapple Group,DPS,74.9596981731533,74.99412231930104
DTE Energy Co.,DTE,85.21248212867356,85.24238284352661
Duke Energy,DUK,76.40875337569499,76.425941223193
Duke Realty Corp,DRE,21.417045274027007,21.42468625893566
DXC Technology,DXC,85.88746511627907,85.93241860465115
E*Trade,ETFC,26.77423193010326,26.7899221604448
Eastman Chemical,EMN,77.2550198570294,77.26507545671167
Eaton Corporation,ETN,67.76611199364575,67.78467831612392
eBay Inc.,EBAY,42.322414932486105,42.33258220810167
Ecolab Inc.,ECL,112.41474980142972,112.45897537728356
Edison Int'l,EIX,63.12193725178713,63.14673947577442
Edwards Lifesciences,EW,73.64081207307386,73.6444678316124
Electronic Arts,EA,61.56837180301827,61.615535424940425
Emerson Electric Company,EMR,58.71220413026212,58.72511914217632
Entergy Corp.,ETR,73.460837172359,73.48193010325656
Envision Healthcare,EVHC,52.63104377104378,52.57395622895622
EOG Resources,EOG,88.37528196981732,88.37085782366958
EQT Corporation,EQT,75.44761906274822,75.41602859412232
Equifax Inc.,EFX,97.40753772835583,97.46656870532169
Equinix,EQIX,290.3103018268467,290.4308880063543
Equity Residential,EQR,65.61108737092931,65.61652104845115
"Essex Property Trust, Inc.",ESS,207.68152899126292,207.71353455123113
Estee Lauder Cos.,EL,83.94429221604447,83.97610802223986
Everest Re Group Ltd.,RE,182.86793089753775,182.90292295472597
Eversource Energy,ES,51.25877003205128,51.28571257005604
Exelon Corp.,EXC,33.664221604447974,33.67821286735504
Expedia Inc.,EXPE,100.08292700555997,100.08482287529785
Expeditors International,EXPD,47.80814400317713,47.843267672756156
Express Scripts,ESRX,72.2259877680699,72.25398610007943
Extra Space Storage,EXR,66.68265289912628,66.69532168387609
Exxon Mobil Corp.,XOM,87.652597299444,87.66844718030184
F5 Networks,FFIV,113.23767084988084,113.29063947577444
"Facebook, Inc.",FB,96.45505933280381,96.47861032565528
Fastenal Co,FAST,45.55084193804606,45.55820969023035
Federal Realty Investment Trust,FRT,130.11644956314535,130.10448768864177
FedEx Corporation,FDX,162.25398339952343,162.3173153296267
Fidelity National Information Services,FIS,65.90591850675139,65.95638999205718
Fifth Third Bancorp,FITB,21.29580619539317,21.300814138204924
FirstEnergy Corp,FE,34.04672756155679,34.048872120730735
Fiserv Inc,FISV,85.18342335186657,85.26878276409849
FLIR Systems,FLIR,32.934046862589355,32.95123431294679
Flowserve Corporation,FLS,54.37223232724385,54.376706433677526
Fluor Corp.,FLR,57.77245822081017,57.78073868149325
FMC Corporation,FMC,61.93322081016679,61.923955520254175
Foot Locker Inc,FL,53.646803018268464,53.647100873709306
Ford Motor,F,14.112668625893566,14.10263701350278
Fortive Corp,FTV,61.09571960297767,61.097772277227726
Fortune Brands Home & Security,FBHS,50.382652899126285,50.411179507545675
Franklin Resources,BEN,46.09909444003178,46.090758141382054
Freeport-McMoRan Inc.,FCX,20.785034868943605,20.7663701350278
Gap Inc.,GPS,32.984055520254174,32.99048451151708
Garmin Ltd.,GRMN,47.413121207307384,47.423831215250196
Gartner Inc,IT,86.71324861000794,86.76625893566323
General Dynamics,GD,139.19668784749803,139.30958697378873
General Electric,GE,26.529189753772833,26.526341540905477
General Growth Properties Inc.,GGP,24.5659610802224,24.568649722001588
General Mills,GIS,55.59682200158856,55.62522637013503
General Motors,GM,34.56982922954726,34.55298649722002
Genuine Parts,GPC,89.42884034948372,89.45334392374902
Gilead Sciences,GILD,82.52872088959491,82.47280142970612
Global Payments Inc.,GPN,56.96721207307387,56.99956711675934
Goldman Sachs Group,GS,187.49135814138205,187.52845909451946
Goodyear Tire & Rubber,GT,27.449034789515487,27.460190945194594
Grainger (W.W.) Inc.,GWW,230.3122955520254,230.3670929308975
Halliburton Co.,HAL,46.96718752978555,46.96837172359015
Hanesbrands Inc,HBI,23.453379745830023,23.451944003177125
Harley-Davidson,HOG,56.635929229547266,56.65288324066721
Harris Corporation,HRS,83.69758927720413,83.75922160444797
Hartford Financial Svc.Gp.,HIG,41.77171191421764,41.79652899126291
Hasbro Inc.,HAS,70.83037212073073,70.86050833995235
HCA Holdings,HCA,68.10384432088959,68.16123907863384
HCP Inc.,HCP,37.49687847498014,37.48071485305798
Helmerich & Payne,HP,69.69048729150119,69.69231930103257
Henry Schein,HSIC,69.89021644162034,69.89932883240667
Hess Corporation,HES,64.4389316918189,64.43174741858618
Hewlett Packard Enterprise,HPE,17.997475043029258,18.03087779690189
Hilton Worldwide Holdings Inc,HLT,66.28403985507245,66.30644927536233
Hologic,HOLX,32.3150198570294,32.32529308975377
Home Depot,HD,114.92895146942016,114.97284352660841
Honeywell Int'l Inc.,HON,106.22003542494043,106.2459968228753
Hormel Foods Corp.,HRL,29.830745750595707,29.83798252581414
Host Hotels & Resorts,HST,18.762362192216045,18.7644805401112
HP Inc.,HPQ,15.912801376936315,15.938468158347677
Humana Inc.,HUM,162.6635583796664,162.81292295472596
Huntington Bancshares,HBAN,10.6188895949166,10.621371564733915
Huntington Ingalls Industries,HII,133.7071207307387,133.8001985702939
IDEXX Laboratories,IDXX,89.15552422557585,89.21214932486099
IHS Markit Ltd.,INFO,33.79419302071974,33.835076335877865
Illinois Tool Works,ITW,102.1949483717236,102.25405480540113
Illumina Inc,ILMN,157.04219618745034,157.11617712470215
Incyte,INCY,80.26372509928514,80.25800881652106
Ingersoll-Rand PLC,IR,67.13995234312947,67.16438443208895
Intel Corp.,INTC,31.804532247815725,31.831530738681494
Intercontinental Exchange,ICE,48.739602232854864,48.75515948963317
International Business Machines,IBM,167.2308706910246,167.2619261318507
International Paper,IP,48.56368625893566,48.56741064336775
Interpublic Group,IPG,20.14962247815727,20.15734789515488
Intl Flavors & Fragrances,IFF,111.7635623510723,111.8052343129468
Intuit Inc.,INTU,99.01189833200954,99.10979825258141
Intuitive Surgical Inc.,ISRG,201.88875146942019,201.97538983320095
Invesco Ltd.,IVZ,33.986018347895154,33.97203335980937
IPG Photonics Corp.,IPGP,,
IQVIA Holdings Inc.,IQV,67.53625313283209,67.56620718462824
Iron Mountain Incorporated,IRM,33.545841858617955,33.550075456711674
J. B. Hunt Transport Services,JBHT,83.016656076251,83.04664376489276
Jacobs Engineering Group,JEC,51.981199364575055,51.999833200953134
JM Smucker,SJM,115.20636489277203,115.25293884034949
Johnson & Johnson,JNJ,107.31420976965846,107.3415647339158
Johnson Controls International,JCI,40.90810071485306,40.9254868943606
JPMorgan Chase & Co.,JPM,67.61748125496426,67.64323272438442
Juniper Networks,JNPR,24.61248610007943,24.629050833995237
Kansas City Southern,KSU,100.98267672756155,101.00065131056394
Kellogg Co.,K,67.7404954725973,67.75897140587767
KeyCorp,KEY,14.173228752978556,14.176497220015884
Kimberly-Clark,KMB,114.7562478951549,114.80027005559967
Kimco Realty,KIM,23.601858617950754,23.593343923749003
Kinder Morgan,KMI,29.08981572676727,29.065814138204924
KLA-Tencor Corp.,KLAC,72.36314543288324,72.39090309769658
Kohl's Corp.,KSS,50.78388800635425,50.808693407466244
Kraft Heinz Co,KHC,82.21010229007634,82.18708396946565
Kroger Co.,KR,28.48466640190628,28.496989674344718
L Brands Inc.,LB,66.42372120730738,66.44763701350277
L-3 Communications Holdings,LLL,129.8796068308181,129.97149324861
Laboratory Corp. of America Holding,LH,119.64764495631452,119.69945988880063
Lam Research,LRCX,89.43989340746623,89.42768943606035
Leggett & Platt,LEG,41.980861795075455,41.99123113582208
Lennar Corp.,LEN,44.67990929308975,44.662999761715646
Leucadia National Corp.,LUK,23.726993645750596,23.72077442414615
Lilly (Eli) & Co.,LLY,70.96554201747418,70.98427323272438
Lincoln National,LNC,53.463022239872906,53.48462271644162
LKQ Corporation,LKQ,30.08608419380461,30.089416997617157
Lockheed Martin Corp.,LMT,206.91216449563146,207.02929308975376
Loews Corp.,L,43.33233518665608,43.3311656076251
Lowe's Cos.,LOW,65.1769189833201,65.2080778395552
LyondellBasell,LYB,86.32078236695791,86.31923749007147
M&T Bank Corp.,MTB,128.05187053216838,128.11027005559967
Macerich,MAC,69.72076250992852,69.73243050039714
Macy's Inc.,M,45.04443677521843,45.029702144559174
Marathon Oil Corp.,MRO,23.843815726767275,23.824634630659254
Marathon Petroleum,MPC,46.080108975377286,46.086600476568705
Marriott Int'l.,MAR,72.82486767275616,72.89574821286736
Marsh & McLennan,MMC,58.813661636219216,58.853677521842734
Martin Marietta Materials,MLM,155.58182208101664,155.6135980937252
Masco Corp.,MAS,28.141409531374105,28.146671961874507
Mastercard Inc.,MA,93.22255718824464,93.2537791898332
Mattel Inc.,MAT,30.857838363780775,30.843691024622718
McCormick & Co.,MKC,83.29021834789516,83.32607625099286
McDonald's Corp.,MCD,114.14522200158856,114.19626687847496
McKesson Corp.,MCK,169.75477347100875,169.7745909451946
Medtronic plc,MDT,71.14175718824464,71.16799046862589
Merck & Co.,MRK,56.32969722001588,56.32106751389991
MetLife Inc.,MET,49.46210889594917,49.46685861795075
Mettler Toledo,MTD,356.1008260524226,356.29749801429705
MGM Resorts International,MGM,23.620872279586976,23.619968228752978
Michael Kors Holdings,KORS,59.067617156473396,59.023749007148524
Microchip Technology,MCHP,54.4162244638602,54.424015091342326
Micron Technology,MU,22.985880063542496,22.972592613185064
Microsoft Corp.,MSFT,51.026394281175534,51.06308061953931
Mid-America Apartments,MAA,83.36211278792692,83.38066719618745
Mohawk Industries,MHK,180.08591739475773,180.09055996822877
Molson Coors Brewing Company,TAP,77.35133550436855,77.3502859412232
Mondelez International,MDLZ,39.08063542494043,39.0811556791104
Monsanto Co.,MON,108.68910007942812,108.6824940428912
Monster Beverage,MNST,39.05115615567911,39.06191382049246
Moody's Corp,MCO,97.44271644162033,97.52048451151707
Morgan Stanley,MS,34.72872589356633,34.731139793486896
Motorola Solutions Inc.,MSI,70.36849880857824,70.40389992057189
Mylan N.V.,MYL,44.95746227164416,44.935482922954726
"Nasdaq, Inc.",NDAQ,53.50127084988086,53.5408379666402
National Oilwell Varco Inc.,NOV,52.17870532168387,52.1737728355838
Navient,NAVI,15.363197916666666,15.370585416666668
Nektar Therapeutics,NKTR,,
NetApp,NTAP,37.05834503574265,37.09128832406672
Netflix Inc.,NFLX,94.85403240667198,94.90615210484512
Newell Brands,NWL,38.5540746624305,38.56042891183479
Newfield Exploration Co,NFX,32.94637021445592,32.93565131056394
Newmont Mining Corporation,NEM,29.048355758538523,29.030659253375696
News Corp. Class A,NWSA,14.712464242942685,14.714502566295979
News Corp. Class B,NWS,14.795106928999147,14.797733105218137
NextEra Energy,NEE,109.44144956314535,109.50706910246227
Nielsen Holdings,NLSN,43.45559968228753,43.47895949166005
Nike,NKE,48.76229539316918,48.77831175536139
NiSource Inc.,NI,29.344050913423352,29.36588165210485
Noble Energy Inc,NBL,46.3321882446386,46.318931691818904
Nordstrom,JWN,58.24534003177125,58.26390786338364
Norfolk Southern Corp.,NSC,98.08621509134234,98.16047656870532
Northern Trust Corp.,NTRS,71.64422541699763,71.67401747418586
Northrop Grumman Corp.,NOC,176.36585385226368,176.49545671167593
Norwegian Cruise Line,NCLH,44.11159968228753,44.11788721207307
NRG Energy,NRG,22.482839555202542,22.477362986497223
Nucor Corp.,NUE,50.693435266084194,50.693852263701345
Nvidia Corporation,NVDA,56.31654567116758,56.36936814932487
O'Reilly Automotive,ORLY,204.33396354249402,204.41181731532964
Occidental Petroleum,OXY,78.62092930897538,78.61292692613185
Omnicom Group,OMC,74.26129388403494,74.26488482922956
ONEOK,OKE,49.32501191421763,49.334491660047654
Oracle Corp.,ORCL,40.368928321400155,40.386626093874305
PACCAR Inc.,PCAR,60.5572597299444,60.58102462271645
Packaging Corporation of America,PKG,74.85273232724384,74.86203733121525
Parker-Hannifin,PH,125.68210881652104,125.73336775218426
Paychex Inc.,PAYX,49.92831564733916,49.959312946783164
PayPal,PYPL,46.17359541984733,46.16504580152672
Pentair Ltd.,PNR,63.05620730738681,63.06738681493248
People's United Financial,PBCT,15.793078713264498,15.797397855440828
PepsiCo Inc.,PEP,97.42172994440031,97.46815726767277
PerkinElmer,PKI,49.91692613185068,49.950826052422556
Perrigo,PRGO,125.82876489277203,125.79861239078632
Pfizer Inc.,PFE,32.181359888800635,32.183407466243054
PG&E Corp.,PCG,53.15467037331216,53.163212152501984
Philip Morris International,PM,93.02486505162827,93.06009531374107
Phillips 66,PSX,78.23131143764893,78.2518149324861
Pinnacle West Capital,PNW,67.53129078633836,67.56025416997616
Pioneer Natural Resources,PXD,163.73668784749802,163.7770691024623
PNC Financial Services,PNC,95.02611596505163,95.0664257347101
Polo Ralph Lauren Corp.,RL,128.28493645750598,128.2488760921366
PPG Industries,PPG,100.16525814138205,100.19876092136616
PPL Corp.,PPL,34.05368149324862,34.058853137410644
Praxair Inc.,PX,122.81329229547259,122.84086576648136
Principal Financial Group,PFG,50.775071485305794,50.79669579030977
Procter & Gamble,PG,83.03760794281175,83.04609610802224
Progressive Corp.,PGR,32.010532168387606,32.02709293089754
Prologis,PLD,45.88959888800636,45.89808975377284
Prudential Financial,PRU,87.01823661636219,87.04399523431294
Public Serv. Enterprise Inc.,PEG,40.6151787132645,40.632684670373315
Public Storage,PSA,198.46950357426527,198.5062569499603
Pulte Homes Inc.,PHM,20.819559253375694,20.81787529785544
PVH Corp.,PVH,111.8026846703733,111.75251787132643
Qorvo,QRVO,62.193028169014084,62.22192061459667
QUALCOMM Inc.,QCOM,63.92292787926927,63.9409610802224
Quanta Services Inc.,PWR,29.92183471008737,29.912688641779194
Quest Diagnostics,DGX,74.4321167593328,74.46902382843527
Range Resources Corp.,RRC,50.70363375694997,50.64830023828435
Raymond James Financial Inc.,RJF,58.62381652104846,58.640460683081805
Raytheon Co.,RTN,118.4879719618745,118.53730738681493
Realty Income Corporation,O,51.16848203062047,51.1676063555913
Red Hat Inc.,RHT,72.28888721207308,72.3123828435266
Regency Centers Corporation,REG,62.44565528196982,62.450405083399524
Regeneron,REGN,381.86151454689985,381.8330996822876
Regions Financial Corp.,RF,10.932434551231136,10.935607625099285
Republic Services Inc,RSG,45.54036934074662,45.566632247815726
ResMed,RMD,59.42591739475774,59.491389992057194
Robert Half International,RHI,46.20834789515488,46.235631453534545
Rockwell Automation Inc.,ROK,123.72312152501986,123.75925337569501
Rockwell Collins,COL,88.76127084988086,88.80756949960285
Roper Technologies,ROP,171.9352700555997,172.0563860206513
Ross Stores,ROST,49.90559610802224,49.912248212867354
Royal Caribbean Cruises Ltd,RCL,75.30914233518666,75.36123510722797
"S&P Global, Inc.",SPGI,101.15640190627482,101.22704924543288
Salesforce.com,CRM,69.08715583796665,69.10968625893567
SBA Communications,SBAC,108.71616759332804,108.76632684670375
SCANA Corp,SCG,57.28440826052423,57.27843526608419
Schlumberger Ltd.,SLB,81.90374114376489,81.90536139793487
Seagate Technology,STX,44.428280381254964,44.437953137410645
Sealed Air,SEE,40.46937450357427,40.47375694996029
Sempra Energy,SRE,101.30560762509928,101.34629070691025
Sherwin-Williams,SHW,261.27115965051627,261.4510961080222
Simon Property Group Inc,SPG,176.59344320889593,176.54747418586177
Skyworks Solutions,SWKS,68.00404289118349,68.00707227958698
SL Green Realty,SLG,104.53824861000797,104.53598888006354
Snap-On Inc.,SNA,139.25889197776013,139.28999205718821
Southern Co.,SO,46.62350595710882,46.636775218427324
Southwest Airlines,LUV,37.48945687053217,37.498586100079436
Stanley Black & Decker,SWK,106.71194400317712,106.7277045274027
Starbucks Corp.,SBUX,48.34429602859413,48.352245830023826
State Street Corp.,STT,73.21356949960285,73.2597855440826
Stericycle Inc,SRCL,106.72495623510723,106.74580381254965
Stryker Corp.,SYK,101.43879070691024,101.48760127084986
SunTrust Banks,STI,43.31097696584591,43.320921366163624
SVB Financial,SIVB,,
Symantec Corp.,SYMC,24.15303399523431,24.17285631453535
Synchrony Financial,SYF,30.802590090090085,30.79230292792793
Synopsys Inc.,SNPS,51.6414217633042,51.67672525814138
Sysco Corp.,SYY,43.06207307386814,43.07771247021445
T. Rowe Price Group,TROW,77.9270293884035,77.92850277998411
Take-Two Interactive,TTWO,,
"Tapestry, Inc.",TPR,41.766965845909446,41.77202541699762
Target Corp.,TGT,67.82820865766482,67.84036536934074
TE Connectivity Ltd.,TEL,64.1437868943606,64.16305798252581
TechnipFMC,FTI,40.19141302621128,40.18366957903098
Texas Instruments,TXN,58.82618689436061,58.86892692613184
Textron Inc.,TXT,40.408701350278,40.43536139793487
The Bank of New York Mellon Corp.,BK,40.20586973788721,40.21694996028594
The Clorox Company,CLX,111.45704924543287,111.49233518665608
The Cooper Companies,COO,165.2538791898332,165.3405718824464
The Hershey Company,HSY,98.07727561556791,98.14443208895949
The Mosaic Company,MOS,38.03540706910246,38.01189833200953
The Travelers Companies Inc.,TRV,105.26191024622716,105.29890786338365
The Walt Disney Company,DIS,92.98184050833996,92.98108022239873
Thermo Fisher Scientific,TMO,134.18346306592534,134.2470611596505
Tiffany & Co.,TIF,84.39299046862588,84.41141382049246
Time Warner Inc.,TWX,78.42359722001589,78.45477164416204
TJX Companies Inc.,TJX,66.72825258141381,66.74356632247816
Torchmark Corp.,TMK,59.880535583796664,59.90842255758538
Total System Services,TSS,43.675420969023044,43.71605242255759
Tractor Supply Company,TSCO,72.85134233518666,72.85973312152501
TransDigm Group,TDG,214.95658459094523,215.10420174741853
TripAdvisor,TRIP,67.34143065925338,67.33374424146147
Twenty-First Century Fox Class A,FOXA,30.89600701454234,30.90526775021386
Twenty-First Century Fox Class B,FOX,30.521402908468772,30.527451668092386
Tyson Foods,TSN,49.402990468625894,49.4296981731533
U.S. Bancorp,USB,43.84909777601271,43.86176727561557
UDR Inc,UDR,32.09409849086577,32.10366957903098
Ulta Beauty,ULTA,170.20428514694206,170.17217712470216
Under Armour Class A,UAA,29.303730500397137,29.288258538522634
Under Armour Class C,UA,23.721155507559395,23.723081896551726
Union Pacific,UNP,96.49735186656078,96.53719618745036
United Continental Holdings,UAL,53.17187855440826,53.16538125496425
United Health Group Inc.,UNH,120.92217633042098,121.00325655281972
United Parcel Service,UPS,102.51018268467038,102.54175536139793
"United Rentals, Inc.",URI,90.18663907863383,90.21018268467037
United Technologies,UTX,108.30831215250197,108.30878474980143
"Universal Health Services, Inc.",UHS,106.0850555996823,106.13315329626688
Unum Group,UNM,36.79287529785544,36.80374900714853
V.F. Corp.,VFC,60.876833359809375,60.902330579825254
Valero Energy,VLO,57.5947181096108,57.6135424940429
Varian Medical Systems,VAR,85.95751787132644,86.03756949960285
Ventas Inc,VTR,65.05155281969817,65.03783161239079
Verisign Inc.,VRSN,71.54669976171566,71.58306671961876
Verisk Analytics,VRSK,72.72239872915011,72.76034630659252
